y1,y2,x2,x3,x4,x5,x4,x7,x8,x9,x10,x11,x12,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ib2,ib3,ib4,ib5,ib6,ib7,ib8,ib9,ib10,ib11,ib12
163.25,653,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,2.2674,13.25,13.25,12.75,12.25,12.25,11.75,11.25,11.25,11,11,11,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,89.9000,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,2112526.0300,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,3214.9342,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000,61288.0000
171.75,687,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,2.3323,13.75,13.25,13.25,12.75,12.25,12.25,11.75,11.25,11.25,11,11,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,89.1000,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,2157814.1080,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,3253.3995,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000,54116.0000
171.25,685,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,2.4476,14.25,13.75,13.25,13.25,12.75,12.25,12.25,11.75,11.25,11.25,11,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,88.6000,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,2144203.2750,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,3359.8607,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000,54629.0000
170.75,683,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,2.5477,14.25,14.25,13.75,13.25,13.25,12.75,12.25,12.25,11.75,11.25,11.25,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,86.9000,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,2226012.6460,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,3279.9585,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000,54724.0000
156.75,627,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,2.6387,14.25,14.25,14.25,13.75,13.25,13.25,12.75,12.25,12.25,11.75,11.25,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,85.3000,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,2378643.1980,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,3280.4157,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000,50007.0000
139.5,558,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,2.6336,14.25,14.25,14.25,14.25,13.75,13.25,13.25,12.75,12.25,12.25,11.75,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,84.5000,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,2165286.2210,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,3079.5909,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000,46908.0000
133.25,533,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,2.8158,14.25,14.25,14.25,14.25,14.25,13.75,13.25,13.25,12.75,12.25,12.25,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,82.3000,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2130579.8930,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,3007.1460,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000,51583.0000
130,520,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,3.1389,14.25,14.25,14.25,14.25,14.25,14.25,13.75,13.25,13.25,12.75,12.25,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,76.6000,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2094857.2890,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,3293.9025,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000,51150.0000
130.75,523,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,3.0426,14.25,14.25,14.25,14.25,14.25,14.25,14.25,13.75,13.25,13.25,12.75,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,76.8000,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,2031445.0430,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,3161.5790,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000,56229.0000
143.25,573,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,3.0611,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,13.75,13.25,13.25,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,75.3000,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,2015581.6000,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,3115.8440,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000,52761.0000
159,636,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,3.1111,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,13.75,13.25,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,72.3000,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,2006671.4450,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,3089.3973,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000,53081.0000
166.75,667,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,3.2225,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,13.75,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,71.3000,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,1957610.6150,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,3181.3827,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000,50865.0000
174,696,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,3.5137,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,70.8000,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,1942723.9690,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,3141.0938,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000,46626.0000
182.75,731,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,3.9058,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,69.5000,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,1928955.7070,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,3120.2192,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000,45059.0000
171,684,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,3.8795,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,70.3000,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,1937255.9010,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,3239.0421,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000,45869.0000
165,660,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,3.7758,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,70.0000,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,1999302.3210,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,3170.6216,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000,45120.0000
158.25,633,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,3.8705,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,68.7000,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,2130841.2950,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,3166.0638,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000,43350.0000
134.75,539,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,4.0517,14,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,71.3000,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,1957878.3640,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,2934.0768,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000,40406.0000
133,532,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,3.9731,13.75,14,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,70.6000,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,1933514.0260,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,2970.2023,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000,42794.0000
132,528,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,3.7033,13.75,13.75,14,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,71.2000,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,1894760.7430,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,3189.6424,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000,50055.0000
125,500,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,3.5652,13,13.75,13.75,14,14.25,14.25,14.25,14.25,14.25,14.25,14.25,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,71.7000,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,1905638.3250,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,3134.5715,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000,53911.0000
150.5,602,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,3.5387,12.25,13,13.75,13.75,14,14.25,14.25,14.25,14.25,14.25,14.25,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,72.8000,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,1883099.5750,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,3094.1674,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000,48472.0000
149,596,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,3.4239,12.25,12.25,13,13.75,13.75,14,14.25,14.25,14.25,14.25,14.25,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,74.4000,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,1885696.2940,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,3118.4781,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000,51527.0000
148,592,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,3.2750,11.25,12.25,12.25,13,13.75,13.75,14,14.25,14.25,14.25,14.25,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,78.2000,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,1871033.0490,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,3110.5006,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000,57308.0000
162.75,651,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,3.2091,10.25,11.25,12.25,12.25,13,13.75,13.75,14,14.25,14.25,14.25,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,81.0000,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,1862559.5660,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,3154.6942,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000,57901.0000
158.75,635,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,3.2558,10.25,10.25,11.25,12.25,12.25,13,13.75,13.75,14,14.25,14.25,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,83.0000,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,1920555.3140,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,3115.4358,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000,58367.0000
164,656,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,3.1852,9.25,10.25,10.25,11.25,12.25,12.25,13,13.75,13.75,14,14.25,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,82.0000,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,1915794.3710,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,3200.7824,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000,64925.0000
154.75,619,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,9.25,9.25,10.25,10.25,11.25,12.25,12.25,13,13.75,13.75,14,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,80.2000,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000
139.25,557,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,8.25,9.25,9.25,10.25,10.25,11.25,12.25,12.25,13,13.75,13.75,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000
114.5,458,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,7.5,8.25,9.25,9.25,10.25,10.25,11.25,12.25,12.25,13,13.75,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000
99.5,398,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,7.5,7.5,8.25,9.25,9.25,10.25,10.25,11.25,12.25,12.25,13,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000
99.75,399,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,7,7.5,7.5,8.25,9.25,9.25,10.25,10.25,11.25,12.25,12.25,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000
104.25,417,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,7,7,7.5,7.5,8.25,9.25,9.25,10.25,10.25,11.25,12.25,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000
122.25,489,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,6.75,7,7,7.5,7.5,8.25,9.25,9.25,10.25,10.25,11.25,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000
127.75,511,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,6.5,6.75,7,7,7.5,7.5,8.25,9.25,9.25,10.25,10.25,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000
129.25,517,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,6.5,6.5,6.75,7,7,7.5,7.5,8.25,9.25,9.25,10.25,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000
137.25,549,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,6.5,6.5,6.5,6.75,7,7,7.5,7.5,8.25,9.25,9.25,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000
