y1,y2,x2,x3,x4,x5,x4,x7,x8,x9,x10,x11,x12,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ib2,ib3,ib4,ib5,ib6,ib7,ib8,ib9,ib10,ib11,ib12
89.75,359,5.2796,5.196,5.6429,5.325,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,0.89,0.91,0.98,1.07,1.17,1.18,1.24,1.11,1.18,1.18,1.22,82.5,74.1,62.2,57.4,90.4,99,98.7,96,95.7,94.6,94.1,3029676.802,2966913.922,2800959.024,2616428.27,2415468.004,2272720.154,2246128.155,2488725.864,2272678.803,2142779.365,2175601.903,3576.905633,3382.695,3223.422165,3160.418055,3535.108352,3437.792748,3417.456554,3545.827126,3575.256503,3649.094479,3475.761199,102912,95056,87403,80506,73020,104172,113761,115645,108233,107220,104745
98.75,395,5.4606,5.2796,5.196,5.6429,5.325,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,0.92,0.89,0.91,0.98,1.07,1.17,1.18,1.24,1.11,1.18,1.18,91.7,82.5,74.1,62.2,57.4,90.4,99,98.7,96,95.7,95,3130235.714,3029676.802,2966913.922,2800959.024,2616428.27,2415468.004,2272720.154,2246128.155,2488725.864,2272678.803,2142779.365,3530.647841,3576.905633,3382.695,3223.422165,3160.418055,3535.108352,3437.792748,3417.456554,3545.827126,3575.256503,3649.094479,99369,102912,95056,87403,80506,73020,104172,113761,115645,108233,107220
86.25,345,5.3989,5.4606,5.2796,5.196,5.6429,5.325,4.8832,4.3404,4.1489,4.1089,4.1547,0.86,0.92,0.89,0.91,0.98,1.07,1.17,1.18,1.24,1.11,1.18,96.6,91.7,82.5,74.1,62.2,57.4,90.4,99,98.7,96,94.6,3233306.064,3130235.714,3029676.802,2966913.922,2800959.024,2616428.27,2415468.004,2272720.154,2246128.155,2488725.864,2272678.803,3569.504524,3530.647841,3576.905633,3382.695,3223.422165,3160.418055,3535.108352,3437.792748,3417.456554,3545.827126,3575.256503,94603,99369,102912,95056,87403,80506,73020,104172,113761,115645,108233
75,300,5.6252,5.3989,5.4606,5.2796,5.196,5.6429,5.325,4.8832,4.3404,4.1489,4.1089,0.91,0.86,0.92,0.89,0.91,0.98,1.07,1.17,1.18,1.24,1.11,97.5,96.6,91.7,82.5,74.1,62.2,57.4,90.4,99,98.7,95.7,3241505.535,3233306.064,3130235.714,3029676.802,2966913.922,2800959.024,2616428.27,2415468.004,2272720.154,2246128.155,2488725.864,3680.596376,3569.504524,3530.647841,3576.905633,3382.695,3223.422165,3160.418055,3535.108352,3437.792748,3417.456554,3545.827126,93952,94603,99369,102912,95056,87403,80506,73020,104172,113761,115645
64.5,258,5.4172,5.6252,5.3989,5.4606,5.2796,5.196,5.6429,5.325,4.8832,4.3404,4.1489,0.9,0.91,0.86,0.92,0.89,0.91,0.98,1.07,1.17,1.18,1.24,96.7,97.5,96.6,91.7,82.5,74.1,62.2,57.4,90.4,99,96,3319949.014,3241505.535,3233306.064,3130235.714,3029676.802,2966913.922,2800959.024,2616428.27,2415468.004,2272720.154,2246128.155,3695.40576,3680.596376,3569.504524,3530.647841,3576.905633,3382.695,3223.422165,3160.418055,3535.108352,3437.792748,3417.456554,108893,93952,94603,99369,102912,95056,87403,80506,73020,104172,113761
61.5,246,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.196,5.6429,5.325,4.8832,4.3404,0.87,0.9,0.91,0.86,0.92,0.89,0.91,0.98,1.07,1.17,1.18,96.1,96.7,97.5,96.6,91.7,82.5,74.1,62.2,57.4,90.4,98.7,3477853.678,3319949.014,3241505.535,3233306.064,3130235.714,3029676.802,2966913.922,2800959.024,2616428.27,2415468.004,2272720.154,3811.000868,3695.40576,3680.596376,3569.504524,3530.647841,3576.905633,3382.695,3223.422165,3160.418055,3535.108352,3437.792748,119017,108893,93952,94603,99369,102912,95056,87403,80506,73020,104172
69,276,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.196,5.6429,5.325,4.8832,1.28,0.87,0.9,0.91,0.86,0.92,0.89,0.91,0.98,1.07,1.17,96.4,96.1,96.7,97.5,96.6,91.7,82.5,74.1,62.2,57.4,99,3201167.994,3477853.678,3319949.014,3241505.535,3233306.064,3130235.714,3029676.802,2966913.922,2800959.024,2616428.27,2415468.004,3668.982068,3811.000868,3695.40576,3680.596376,3569.504524,3530.647841,3576.905633,3382.695,3223.422165,3160.418055,3535.108352,115068,119017,108893,93952,94603,99369,102912,95056,87403,80506,73020
71,284,4.249228564,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.196,5.6429,5.325,1.09,1.28,0.87,0.9,0.91,0.86,0.92,0.89,0.91,0.98,1.07,95.1,96.4,96.1,96.7,97.5,96.6,91.7,82.5,74.1,62.2,90.4,3169839.11,3201167.994,3477853.678,3319949.014,3241505.535,3233306.064,3130235.714,3029676.802,2966913.922,2800959.024,2616428.27,3809.193314,3668.982068,3811.000868,3695.40576,3680.596376,3569.504524,3530.647841,3576.905633,3382.695,3223.422165,3160.418055,110035,115068,119017,108893,93952,94603,99369,102912,95056,87403,80506
86.75,347,4.26600747,4.249228564,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.196,5.6429,1.1,1.09,1.28,0.87,0.9,0.91,0.86,0.92,0.89,0.91,0.98,87.5,95.1,96.4,96.1,96.7,97.5,96.6,91.7,82.5,74.1,57.4,3182236.86,3169839.11,3201167.994,3477853.678,3319949.014,3241505.535,3233306.064,3130235.714,3029676.802,2966913.922,2800959.024,4125.70823,3809.193314,3668.982068,3811.000868,3695.40576,3680.596376,3569.504524,3530.647841,3576.905633,3382.695,3223.422165,116634,110035,115068,119017,108893,93952,94603,99369,102912,95056,87403
86,344,4.282786377,4.26600747,4.249228564,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,5.196,1.14,1.1,1.09,1.28,0.87,0.9,0.91,0.86,0.92,0.89,0.91,90.8,87.5,95.1,96.4,96.1,96.7,97.5,96.6,91.7,82.5,62.2,3206855.814,3182236.86,3169839.11,3201167.994,3477853.678,3319949.014,3241505.535,3233306.064,3130235.714,3029676.802,2966913.922,3929.866088,4125.70823,3809.193314,3668.982068,3811.000868,3695.40576,3680.596376,3569.504524,3530.647841,3576.905633,3382.695,118894,116634,110035,115068,119017,108893,93952,94603,99369,102912,95056
87.25,349,4.299565283,4.282786377,4.26600747,4.249228564,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,5.2796,1.14,1.14,1.1,1.09,1.28,0.87,0.9,0.91,0.86,0.92,0.89,93.9,90.8,87.5,95.1,96.4,96.1,96.7,97.5,96.6,91.7,74.1,3212537.452,3206855.814,3182236.86,3169839.11,3201167.994,3477853.678,3319949.014,3241505.535,3233306.064,3130235.714,3029676.802,3862.857295,3929.866088,4125.70823,3809.193314,3668.982068,3811.000868,3695.40576,3680.596376,3569.504524,3530.647841,3576.905633,126216,118894,116634,110035,115068,119017,108893,93952,94603,99369,102912
94.75,379,4.31634419,4.299565283,4.282786377,4.26600747,4.249228564,5.3556,5.1449,5.4172,5.6252,5.3989,5.4606,1.16,1.14,1.14,1.1,1.09,1.28,0.87,0.9,0.91,0.86,0.92,96.3,93.9,90.8,87.5,95.1,96.4,96.1,96.7,97.5,96.6,82.5,3382828.455,3212537.452,3206855.814,3182236.86,3169839.11,3201167.994,3477853.678,3319949.014,3241505.535,3233306.064,3130235.714,3850.141984,3862.857295,3929.866088,4125.70823,3809.193314,3668.982068,3811.000868,3695.40576,3680.596376,3569.504524,3530.647841,126802,126216,118894,116634,110035,115068,119017,108893,93952,94603,99369
87.75,351,4.333123096,4.31634419,4.299565283,4.282786377,4.26600747,4.249228564,5.3556,5.1449,5.4172,5.6252,5.3989,1.21,1.16,1.14,1.14,1.1,1.09,1.28,0.87,0.9,0.91,0.86,100.4,96.3,93.9,90.8,87.5,95.1,96.4,96.1,96.7,97.5,91.7,3413221.073,3382828.455,3212537.452,3206855.814,3182236.86,3169839.11,3201167.994,3477853.678,3319949.014,3241505.535,3233306.064,3991.354426,3850.141984,3862.857295,3929.866088,4125.70823,3809.193314,3668.982068,3811.000868,3695.40576,3680.596376,3569.504524,121801,126802,126216,118894,116634,110035,115068,119017,108893,93952,94603
92.25,369,4.349902003,4.333123096,4.31634419,4.299565283,4.282786377,4.26600747,4.249228564,5.3556,5.1449,5.4172,5.6252,1.26,1.21,1.16,1.14,1.14,1.1,1.09,1.28,0.87,0.9,0.91,102,100.4,96.3,93.9,90.8,87.5,95.1,96.4,96.1,96.7,96.6,3354594.228,3413221.073,3382828.455,3212537.452,3206855.814,3182236.86,3169839.11,3201167.994,3477853.678,3319949.014,3241505.535,3969.318517,3991.354426,3850.141984,3862.857295,3929.866088,4125.70823,3809.193314,3668.982068,3811.000868,3695.40576,3680.596376,118781,121801,126802,126216,118894,116634,110035,115068,119017,108893,93952
84,336,4.366680909,4.349902003,4.333123096,4.31634419,4.299565283,4.282786377,4.26600747,4.249228564,5.3556,5.1449,5.4172,1.36,1.26,1.21,1.16,1.14,1.14,1.1,1.09,1.28,0.87,0.9,99.9,102,100.4,96.3,93.9,90.8,87.5,95.1,96.4,96.1,97.5,3295844.834,3354594.228,3413221.073,3382828.455,3212537.452,3206855.814,3182236.86,3169839.11,3201167.994,3477853.678,3319949.014,3906.995394,3969.318517,3991.354426,3850.141984,3862.857295,3929.866088,4125.70823,3809.193314,3668.982068,3811.000868,3695.40576,110979,118781,121801,126802,126216,118894,116634,110035,115068,119017,108893
71.75,287,4.383459816,4.366680909,4.349902003,4.333123096,4.31634419,4.299565283,4.282786377,4.26600747,4.249228564,5.3556,5.1449,1.55,1.36,1.26,1.21,1.16,1.14,1.14,1.1,1.09,1.28,0.87,100.2,99.9,102,100.4,96.3,93.9,90.8,87.5,95.1,96.4,96.7,3219344.001,3295844.834,3354594.228,3413221.073,3382828.455,3212537.452,3206855.814,3182236.86,3169839.11,3201167.994,3477853.678,3927.341515,3906.995394,3969.318517,3991.354426,3850.141984,3862.857295,3929.866088,4125.70823,3809.193314,3668.982068,3811.000868,103501,110979,118781,121801,126802,126216,118894,116634,110035,115068,119017
64.5,258,4.400238723,4.383459816,4.366680909,4.349902003,4.333123096,4.31634419,4.299565283,4.282786377,4.26600747,4.249228564,5.3556,1.62,1.55,1.36,1.26,1.21,1.16,1.14,1.14,1.1,1.09,1.28,96.6,100.2,99.9,102,100.4,96.3,93.9,90.8,87.5,95.1,96.1,3225357.928,3219344.001,3295844.834,3354594.228,3413221.073,3382828.455,3212537.452,3206855.814,3182236.86,3169839.11,3201167.994,3992.613331,3927.341515,3906.995394,3969.318517,3991.354426,3850.141984,3862.857295,3929.866088,4125.70823,3809.193314,3668.982068,101916,103501,110979,118781,121801,126802,126216,118894,116634,110035,115068
55.25,221,4.417017629,4.400238723,4.383459816,4.366680909,4.349902003,4.333123096,4.31634419,4.299565283,4.282786377,4.26600747,4.249228564,1.58,1.62,1.55,1.36,1.26,1.21,1.16,1.14,1.14,1.1,1.09,93.9,96.6,100.2,99.9,102,100.4,96.3,93.9,90.8,87.5,96.4,3368666.35,3225357.928,3219344.001,3295844.834,3354594.228,3413221.073,3382828.455,3212537.452,3206855.814,3182236.86,3169839.11,4035.89885,3992.613331,3927.341515,3906.995394,3969.318517,3991.354426,3850.141984,3862.857295,3929.866088,4125.70823,3809.193314,104822,101916,103501,110979,118781,121801,126802,126216,118894,116634,110035
55.75,223,4.433796536,4.417017629,4.400238723,4.383459816,4.366680909,4.349902003,4.333123096,4.31634419,4.299565283,4.282786377,4.26600747,1.69,1.58,1.62,1.55,1.36,1.26,1.21,1.16,1.14,1.14,1.1,93.1,93.9,96.6,100.2,99.9,102,100.4,96.3,93.9,90.8,95.1,3083404.668,3368666.35,3225357.928,3219344.001,3295844.834,3354594.228,3413221.073,3382828.455,3212537.452,3206855.814,3182236.86,3715.558069,4035.89885,3992.613331,3927.341515,3906.995394,3969.318517,3991.354426,3850.141984,3862.857295,3929.866088,4125.70823,112144,104822,101916,103501,110979,118781,121801,126802,126216,118894,116634
64.5,258,4.450575442,4.433796536,4.417017629,4.400238723,4.383459816,4.366680909,4.349902003,4.333123096,4.31634419,4.299565283,4.282786377,1.71,1.69,1.58,1.62,1.55,1.36,1.26,1.21,1.16,1.14,1.14,92.9,93.1,93.9,96.6,100.2,99.9,102,100.4,96.3,93.9,87.5,3093171.696,3083404.668,3368666.35,3225357.928,3219344.001,3295844.834,3354594.228,3413221.073,3382828.455,3212537.452,3206855.814,3857.034574,3715.558069,4035.89885,3992.613331,3927.341515,3906.995394,3969.318517,3991.354426,3850.141984,3862.857295,3929.866088,113142,112144,104822,101916,103501,110979,118781,121801,126802,126216,118894
71.75,287,4.467354349,4.450575442,4.433796536,4.417017629,4.400238723,4.383459816,4.366680909,4.349902003,4.333123096,4.31634419,4.299565283,1.7,1.71,1.69,1.58,1.62,1.55,1.36,1.26,1.21,1.16,1.14,93.4,92.9,93.1,93.9,96.6,100.2,99.9,102,100.4,96.3,90.8,3058560.054,3093171.696,3083404.668,3368666.35,3225357.928,3219344.001,3295844.834,3354594.228,3413221.073,3382828.455,3212537.452,4255.189206,3857.034574,3715.558069,4035.89885,3992.613331,3927.341515,3906.995394,3969.318517,3991.354426,3850.141984,3862.857295,119999,113142,112144,104822,101916,103501,110979,118781,121801,126802,126216
73.25,293,4.484133255,4.467354349,4.450575442,4.433796536,4.417017629,4.400238723,4.383459816,4.366680909,4.349902003,4.333123096,4.31634419,1.69,1.7,1.71,1.69,1.58,1.62,1.55,1.36,1.26,1.21,1.16,95.6,93.4,92.9,93.1,93.9,96.6,100.2,99.9,102,100.4,93.9,3081753.083,3058560.054,3093171.696,3083404.668,3368666.35,3225357.928,3219344.001,3295844.834,3354594.228,3413221.073,3382828.455,4135.772452,4255.189206,3857.034574,3715.558069,4035.89885,3992.613331,3927.341515,3906.995394,3969.318517,3991.354426,3850.141984,107876,119999,113142,112144,104822,101916,103501,110979,118781,121801,126802
76.75,307,4.500912162,4.484133255,4.467354349,4.450575442,4.433796536,4.417017629,4.400238723,4.383459816,4.366680909,4.349902003,4.333123096,1.67,1.69,1.7,1.71,1.69,1.58,1.62,1.55,1.36,1.26,1.21,96.7,95.6,93.4,92.9,93.1,93.9,96.6,100.2,99.9,102,96.3,3034985.634,3081753.083,3058560.054,3093171.696,3083404.668,3368666.35,3225357.928,3219344.001,3295844.834,3354594.228,3413221.073,4157.429909,4135.772452,4255.189206,3857.034574,3715.558069,4035.89885,3992.613331,3927.341515,3906.995394,3969.318517,3991.354426,111351,107876,119999,113142,112144,104822,101916,103501,110979,118781,121801
83,332,4.517691069,4.500912162,4.484133255,4.467354349,4.450575442,4.433796536,4.417017629,4.400238723,4.383459816,4.366680909,4.349902003,1.76,1.67,1.69,1.7,1.71,1.69,1.58,1.62,1.55,1.36,1.26,96.8,96.7,95.6,93.4,92.9,93.1,93.9,96.6,100.2,99.9,100.4,3057266.369,3034985.634,3081753.083,3058560.054,3093171.696,3083404.668,3368666.35,3225357.928,3219344.001,3295844.834,3354594.228,4144.53045,4157.429909,4135.772452,4255.189206,3857.034574,3715.558069,4035.89885,3992.613331,3927.341515,3906.995394,3969.318517,98542,111351,107876,119999,113142,112144,104822,101916,103501,110979,118781
78.75,315,4.534469975,4.517691069,4.500912162,4.484133255,4.467354349,4.450575442,4.433796536,4.417017629,4.400238723,4.383459816,4.366680909,1.77,1.76,1.67,1.69,1.7,1.71,1.69,1.58,1.62,1.55,1.36,97.3,96.8,96.7,95.6,93.4,92.9,93.1,93.9,96.6,100.2,102,3039031.526,3057266.369,3034985.634,3081753.083,3058560.054,3093171.696,3083404.668,3368666.35,3225357.928,3219344.001,3295844.834,4293.663546,4144.53045,4157.429909,4135.772452,4255.189206,3857.034574,3715.558069,4035.89885,3992.613331,3927.341515,3906.995394,103165,98542,111351,107876,119999,113142,112144,104822,101916,103501,110979
79.5,318,4.551248882,4.534469975,4.517691069,4.500912162,4.484133255,4.467354349,4.450575442,4.433796536,4.417017629,4.400238723,4.383459816,1.7,1.77,1.76,1.67,1.69,1.7,1.71,1.69,1.58,1.62,1.55,100.2,97.3,96.8,96.7,95.6,93.4,92.9,93.1,93.9,96.6,99.9,3042425.9,3039031.526,3057266.369,3034985.634,3081753.083,3058560.054,3093171.696,3083404.668,3368666.35,3225357.928,3219344.001,4305.573374,4293.663546,4144.53045,4157.429909,4135.772452,4255.189206,3857.034574,3715.558069,4035.89885,3992.613331,3927.341515,109523,103165,98542,111351,107876,119999,113142,112144,104822,101916,103501
82.5,330,4.568027788,4.551248882,4.534469975,4.517691069,4.500912162,4.484133255,4.467354349,4.450575442,4.433796536,4.417017629,4.400238723,1.71,1.7,1.77,1.76,1.67,1.69,1.7,1.71,1.69,1.58,1.62,101.4,100.2,97.3,96.8,96.7,95.6,93.4,92.9,93.1,93.9,100.2,3064266.083,3042425.9,3039031.526,3057266.369,3034985.634,3081753.083,3058560.054,3093171.696,3083404.668,3368666.35,3225357.928,4226.404222,4305.573374,4293.663546,4144.53045,4157.429909,4135.772452,4255.189206,3857.034574,3715.558069,4035.89885,3992.613331,110037,109523,103165,98542,111351,107876,119999,113142,112144,104822,101916
69,276,4.584806695,4.568027788,4.551248882,4.534469975,4.517691069,4.500912162,4.484133255,4.467354349,4.450575442,4.433796536,4.417017629,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.7,1.71,1.69,1.58,98,101.4,100.2,97.3,96.8,96.7,95.6,93.4,92.9,93.1,96.6,2993820.065,3064266.083,3042425.9,3039031.526,3057266.369,3034985.634,3081753.083,3058560.054,3093171.696,3083404.668,3368666.35,4309.581067,4226.404222,4305.573374,4293.663546,4144.53045,4157.429909,4135.772452,4255.189206,3857.034574,3715.558069,4035.89885,116037,110037,109523,103165,98542,111351,107876,119999,113142,112144,104822
72.5,290,4.601585601,4.584806695,4.568027788,4.551248882,4.534469975,4.517691069,4.500912162,4.484133255,4.467354349,4.450575442,4.433796536,1.67,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.7,1.71,1.69,91.8,98,101.4,100.2,97.3,96.8,96.7,95.6,93.4,92.9,93.9,3049438.727,2993820.065,3064266.083,3042425.9,3039031.526,3057266.369,3034985.634,3081753.083,3058560.054,3093171.696,3083404.668,4318.453344,4309.581067,4226.404222,4305.573374,4293.663546,4144.53045,4157.429909,4135.772452,4255.189206,3857.034574,3715.558069,112486,116037,110037,109523,103165,98542,111351,107876,119999,113142,112144
76.25,305,4.618364508,4.601585601,4.584806695,4.568027788,4.551248882,4.534469975,4.517691069,4.500912162,4.484133255,4.467354349,4.450575442,1.76,1.67,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.7,1.71,90.5,91.8,98,101.4,100.2,97.3,96.8,96.7,95.6,93.4,93.9,3234976.441,3049438.727,2993820.065,3064266.083,3042425.9,3039031.526,3057266.369,3034985.634,3081753.083,3058560.054,3093171.696,4352.189551,4318.453344,4309.581067,4226.404222,4305.573374,4293.663546,4144.53045,4157.429909,4135.772452,4255.189206,3857.034574,109735,112486,116037,110037,109523,103165,98542,111351,107876,119999,113142
76.75,307,5.2007,4.618364508,4.601585601,4.584806695,4.568027788,4.551248882,4.534469975,4.517691069,4.500912162,4.484133255,4.467354349,1.77,1.76,1.67,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.7,90.1,90.5,91.8,98,101.4,100.2,97.3,96.8,96.7,95.6,92.9,2975209.747,3234976.441,3049438.727,2993820.065,3064266.083,3042425.9,3039031.526,3057266.369,3034985.634,3081753.083,3058560.054,4020.140388,4352.189551,4318.453344,4309.581067,4226.404222,4305.573374,4293.663546,4144.53045,4157.429909,4135.772452,4255.189206,113532,109735,112486,116037,110037,109523,103165,98542,111351,107876,119999
86.5,346,5.1717,5.2007,4.618364508,4.601585601,4.584806695,4.568027788,4.551248882,4.534469975,4.517691069,4.500912162,4.484133255,1.7,1.77,1.76,1.67,1.69,1.71,1.7,1.77,1.76,1.67,1.69,91,90.1,90.5,91.8,98,101.4,100.2,97.3,96.8,96.7,93.4,2984186.562,2975209.747,3234976.441,3049438.727,2993820.065,3064266.083,3042425.9,3039031.526,3057266.369,3034985.634,3081753.083,4104.275124,4020.140388,4352.189551,4318.453344,4309.581067,4226.404222,4305.573374,4293.663546,4144.53045,4157.429909,4135.772452,104932,113532,109735,112486,116037,110037,109523,103165,98542,111351,107876
98.75,395,5.2115,5.1717,5.2007,4.618364508,4.601585601,4.584806695,4.568027788,4.551248882,4.534469975,4.517691069,4.500912162,1.71,1.7,1.77,1.76,1.67,1.69,1.71,1.7,1.77,1.76,1.67,93,91,90.1,90.5,91.8,98,101.4,100.2,97.3,96.8,95.6,2976608.939,2984186.562,2975209.747,3234976.441,3049438.727,2993820.065,3064266.083,3042425.9,3039031.526,3057266.369,3034985.634,4595.214912,4104.275124,4020.140388,4352.189551,4318.453344,4309.581067,4226.404222,4305.573374,4293.663546,4144.53045,4157.429909,101882,104932,113532,109735,112486,116037,110037,109523,103165,98542,111351
97,388,5.0197,5.2115,5.1717,5.2007,4.618364508,4.601585601,4.584806695,4.568027788,4.551248882,4.534469975,4.517691069,1.69,1.71,1.7,1.77,1.76,1.67,1.69,1.71,1.7,1.77,1.76,92.3,93,91,90.1,90.5,91.8,98,101.4,100.2,97.3,96.7,2919046.377,2976608.939,2984186.562,2975209.747,3234976.441,3049438.727,2993820.065,3064266.083,3042425.9,3039031.526,3057266.369,4368.692171,4595.214912,4104.275124,4020.140388,4352.189551,4318.453344,4309.581067,4226.404222,4305.573374,4293.663546,4144.53045,104432,101882,104932,113532,109735,112486,116037,110037,109523,103165,98542
