y1,y2,x2,x3,x4,x5,x4,x7,x8,x9,x10,x11,x12,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,l2,l3,l4,l5,l6,l7,l8,l9,l10,l11,l12,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,ib2,ib3,ib4,ib5,ib6,ib7,ib8,ib9,ib10,ib11,ib12
154.75,619,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,3.3414,1.51,1.56,1.62,1.58,1.69,1.67,1.69,1.79,1.83,1.79,1.89,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,77.1000,82.0000,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,1971358.6060,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,3235.4216,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000,61906.0000
139.25,557,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,3.3517,1.51,1.51,1.56,1.62,1.58,1.69,1.67,1.69,1.79,1.83,1.79,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,81.5000,80.2000,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,2147208.5290,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,3235.9626,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000,60227.0000
114.5,458,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,3.1960,1.47,1.51,1.51,1.56,1.62,1.58,1.69,1.67,1.69,1.79,1.83,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,83.0000,77.1000,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,1926443.2280,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,3031.2240,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000,64671.0000
99.5,398,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,3.1036,1.38,1.47,1.51,1.51,1.56,1.62,1.58,1.69,1.67,1.69,1.79,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,85.4000,81.5000,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,1966342.5020,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,3009.0871,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000,66662.0000
99.75,399,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,3.1273,1.44,1.38,1.47,1.51,1.51,1.56,1.62,1.58,1.69,1.67,1.69,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,87.1000,83.0000,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,1913019.3260,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,3299.7753,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000,64984.0000
104.25,417,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,3.1356,1.44,1.44,1.38,1.47,1.51,1.51,1.56,1.62,1.58,1.69,1.67,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,86.1000,85.4000,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,1924962.0970,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,3159.8196,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000,65403.0000
122.25,489,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,3.2087,1.35,1.44,1.44,1.38,1.47,1.51,1.51,1.56,1.62,1.58,1.69,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,83.3000,87.1000,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,1915397.7010,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,3231.6682,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000,62712.0000
127.75,511,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,3.2948,1.32,1.35,1.44,1.44,1.38,1.47,1.51,1.51,1.56,1.62,1.58,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,84.8000,86.1000,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,1959368.3940,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,3183.5319,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000,62900.0000
129.25,517,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,3.2055,1.37,1.32,1.35,1.44,1.44,1.38,1.47,1.51,1.51,1.56,1.62,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,86.6000,83.3000,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,1956322.5290,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,3216.5511,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000,65920.0000
137.25,549,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,3.1503,1.4,1.37,1.32,1.35,1.44,1.44,1.38,1.47,1.51,1.51,1.56,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,89.6000,84.8000,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,1933541.4990,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,3257.1479,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000,70835.0000
130.75,523,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,3.1342,1.41,1.4,1.37,1.32,1.35,1.44,1.44,1.38,1.47,1.51,1.51,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,91.6000,86.6000,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,1962211.3440,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,3186.0852,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000,74294.0000
136.25,545,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,3.1906,1.39,1.41,1.4,1.37,1.32,1.35,1.44,1.44,1.38,1.47,1.51,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,89.6000,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,1950983.2360,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,3321.2262,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000,74309.0000
135.25,541,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,3.2587,1.43,1.39,1.41,1.4,1.37,1.32,1.35,1.44,1.44,1.38,1.47,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.5000,91.6000,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,2033914.9410,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,3346.4521,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000,71971.0000
123.25,493,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,3.2913,1.35,1.43,1.39,1.41,1.4,1.37,1.32,1.35,1.44,1.44,1.38,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,93.5000,91.6000,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,2231884.8820,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,3359.5918,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000,76402.0000
110.75,443,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,3.2100,1.33,1.35,1.43,1.39,1.41,1.4,1.37,1.32,1.35,1.44,1.44,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,94.9000,91.5000,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,2019017.3560,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,3208.4780,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000,84913.0000
106.25,425,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,3.2409,1.29,1.33,1.35,1.43,1.39,1.41,1.4,1.37,1.32,1.35,1.44,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,96.1000,93.5000,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,2025627.9390,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,3129.6460,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000,85354.0000
97.75,391,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,3.2786,1.37,1.29,1.33,1.35,1.43,1.39,1.41,1.4,1.37,1.32,1.35,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,94.6000,94.9000,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,2058257.7430,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,3414.3526,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000,85366.0000
104.25,417,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,3.4069,1.34,1.37,1.29,1.33,1.35,1.43,1.39,1.41,1.4,1.37,1.32,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,92.7000,96.1000,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,2077455.4020,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,3399.5367,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000,86116.0000
126.25,505,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,3.6355,1.34,1.34,1.37,1.29,1.33,1.35,1.43,1.39,1.41,1.4,1.37,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,89.0000,94.6000,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,2066532.5850,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,3244.4530,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000,76754.0000
120.25,481,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,3.7726,1.34,1.34,1.34,1.37,1.29,1.33,1.35,1.43,1.39,1.41,1.4,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,90.7000,92.7000,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,2057269.0880,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,3347.9050,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000,72763.0000
140.75,563,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,3.8281,1.31,1.34,1.34,1.34,1.37,1.29,1.33,1.35,1.43,1.39,1.41,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,91.9000,89.0000,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,2040079.9530,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,3386.7305,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000,79220.0000
139.25,557,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,3.9292,1.25,1.31,1.34,1.34,1.34,1.37,1.29,1.33,1.35,1.43,1.39,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.5000,90.7000,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,2092218.9930,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,3427.4268,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000,76678.0000
130,520,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,4.1159,1.25,1.25,1.31,1.34,1.34,1.34,1.37,1.29,1.33,1.35,1.43,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.7000,91.9000,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,2119070.6010,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,3288.7295,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000,79342.0000
141.25,565,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,3.7578,1.28,1.25,1.25,1.31,1.34,1.34,1.34,1.37,1.29,1.33,1.35,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,95.0000,91.5000,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,2064856.2450,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,3482.8788,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000,87424.0000
120,480,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,3.7860,1.22,1.28,1.25,1.25,1.31,1.34,1.34,1.34,1.37,1.29,1.33,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,94.8000,91.7000,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,2143338.7930,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,3460.9196,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000,89504.0000
110.75,443,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,3.8844,1.18,1.22,1.28,1.25,1.25,1.31,1.34,1.34,1.34,1.37,1.29,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,98.1000,95.0000,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,2335209.4210,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,3414.6519,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000,87887.0000
100.25,401,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,3.7411,1.18,1.18,1.22,1.28,1.25,1.25,1.31,1.34,1.34,1.34,1.37,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,97.9000,94.8000,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,2118510.6880,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,3285.6759,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000,97394.0000
88.5,354,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,3.7230,1.11,1.18,1.18,1.22,1.28,1.25,1.25,1.31,1.34,1.34,1.34,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,95.6000,98.1000,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,2133573.7900,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,3265.4659,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000,95584.0000
82,328,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,3.8459,1.24,1.11,1.18,1.18,1.22,1.28,1.25,1.25,1.31,1.34,1.34,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.1000,97.9000,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,2130049.7150,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,3396.2544,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000,95415.0000
78.75,315,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,3.8956,1.18,1.24,1.11,1.18,1.18,1.22,1.28,1.25,1.25,1.31,1.34,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,91.2000,95.6000,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,2113601.2660,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,3448.7808,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000,96353.0000
77.75,311,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,4.0009,1.17,1.18,1.24,1.11,1.18,1.18,1.22,1.28,1.25,1.25,1.31,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,90.8000,95.1000,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,2089004.3850,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,3458.9363,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000,97030.0000
68.75,275,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,3.8582,1.07,1.17,1.18,1.24,1.11,1.18,1.18,1.22,1.28,1.25,1.25,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,92.6000,91.2000,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,2117331.3530,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,3355.7185,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000,100967.0000
82.5,330,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,3.7787,0.98,1.07,1.17,1.18,1.24,1.11,1.18,1.18,1.22,1.28,1.25,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,94.1000,90.8000,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,2091820.5870,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,3548.4394,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000,101812.0000
89.25,357,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,4.0194,0.91,0.98,1.07,1.17,1.18,1.24,1.11,1.18,1.18,1.22,1.28,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,95.0000,92.6000,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,2114713.7330,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,3532.9768,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000,101135.0000
89.75,359,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,4.1209,0.89,0.91,0.98,1.07,1.17,1.18,1.24,1.11,1.18,1.18,1.22,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,94.6000,94.1000,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,2175601.9030,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,3475.7612,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000,104745.0000
98.75,395,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,4.0864,0.92,0.89,0.91,0.98,1.07,1.17,1.18,1.24,1.11,1.18,1.18,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,95.7000,95.0000,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,2142779.3650,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,3649.0945,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000,107220.0000
86.25,345,5.3989,5.4606,5.2796,5.1960,5.6429,5.3250,4.8832,4.3404,4.1489,4.1089,4.1547,0.86,0.92,0.89,0.91,0.98,1.07,1.17,1.18,1.24,1.11,1.18,96.6000,91.7000,82.5000,74.1000,62.2000,57.4000,90.4000,99.0000,98.7000,96.0000,94.6000,3233306.0640,3130235.7140,3029676.8020,2966913.9220,2800959.0240,2616428.2700,2415468.0040,2272720.1540,2246128.1550,2488725.8640,2272678.8030,3569.5045,3530.6478,3576.9056,3382.6950,3223.4222,3160.4181,3535.1084,3437.7927,3417.4566,3545.8271,3575.2565,94603.0000,99369.0000,102912.0000,95056.0000,87403.0000,80506.0000,73020.0000,104172.0000,113761.0000,115645.0000,108233.0000
